user_id;date;gun type id;gun power;hitting the target;action id
1020439;17.04.2019;3523;8;1;89050
1020422;21.04.2019;3520;6;1;89051
1020908;21.04.2019;3523;10;0;89052
1020466;23.04.2019;3520;14;1;89053
1020143;23.04.2019;3523;4;1;89054
1020585;23.04.2019;11901;0;0;89055
1020095;16.04.2019;4939;0;1;89056
1020314;16.04.2019;5077;0;1;89057
1020044;16.04.2019;12216;0;1;89058
1020075;16.04.2019;12738;0;1;89059
1020690;16.04.2019;18451;0;1;89060
1020066;17.04.2019;4426;4;0;89061
1020904;17.04.2019;4540;2;0;89062
1020406;17.04.2019;9221;5;1;89063
1020430;17.04.2019;10875;3;1;89064
1020107;17.04.2019;12456;2;0;89065
1020834;17.04.2019;12885;1;0;89066
1020669;17.04.2019;13377;1;1;89067
1020982;17.04.2019;16504;7;1;89068
1020828;17.04.2019;16537;6;1;89069
1020370;18.04.2019;4426;1;1;89070
1020287;18.04.2019;4480;1;0;89071
1020137;18.04.2019;4492;2;0;89072
1020795;18.04.2019;4510;2;0;89073
1020659;18.04.2019;4939;3;1;89074
1020950;18.04.2019;9245;5;1;89075
1020185;18.04.2019;10983;1;1;89076
1020537;18.04.2019;11094;1;1;89077
1020226;18.04.2019;12339;2;0;89078
1020752;18.04.2019;12405;11;1;89079
1020084;18.04.2019;12456;7;1;89080
1020771;18.04.2019;12468;4;1;89081
1020315;18.04.2019;12738;1;1;89082
1020511;18.04.2019;13047;5;1;89083
1020683;18.04.2019;13125;1;1;89084
1020865;18.04.2019;13167;2;1;89085
1020872;18.04.2019;14862;1;0;89086
1020777;18.04.2019;16011;3;1;89087
1020328;18.04.2019;18127;0;0;89088
1020283;18.04.2019;18130;1;1;89089
1020382;18.04.2019;18202;2;0;89090
1020918;18.04.2019;18451;1;0;89091
1020100;16.04.2019;18436;0;1;89092
1020684;17.04.2019;1972;1;1;89093
1020317;17.04.2019;15677;0;1;89094
1020709;19.04.2019;15677;0;0;89095
1020164;20.04.2019;11109;0;0;89096
1020715;21.04.2019;3898;1;0;89097
1020394;16.04.2019;1972;1;1;89098
1020252;16.04.2019;8804;0;1;89099
1020953;16.04.2019;11661;2;0;89100
1020741;16.04.2019;11877;0;1;89101
1020173;16.04.2019;11880;0;1;89102
1021034;16.04.2019;11925;0;1;89103
1020694;16.04.2019;12735;2;1;89104
1020108;16.04.2019;12846;0;1;89105
1021040;16.04.2019;12990;1;1;89106
1020670;16.04.2019;13008;0;1;89107
1020975;16.04.2019;13422;1;0;89108
1020774;16.04.2019;15717;0;1;89109
1020888;16.04.2019;16333;1;1;89110
1020377;16.04.2019;16501;0;0;89111
1020659;16.04.2019;16534;0;1;89112
1020802;16.04.2019;16816;0;1;89113
1020398;16.04.2019;17773;0;1;89114
1020307;16.04.2019;17812;0;1;89115
1020891;16.04.2019;18124;0;1;89116
1020475;16.04.2019;18226;1;1;89117
1020401;16.04.2019;18379;0;1;89118
1020950;16.04.2019;18415;0;1;89119
1020531;16.04.2019;18451;0;0;89120
1020342;17.04.2019;11661;1;1;89121
1020415;17.04.2019;13422;1;1;89122
1020524;17.04.2019;15677;1;1;89123
1020681;17.04.2019;16333;1;0;89124
1020617;17.04.2019;18286;1;1;89125
1020131;23.04.2019;16336;0;1;89126
1020371;16.04.2019;4429;0;1;89127
1021068;16.04.2019;11094;0;1;89128
1020249;16.04.2019;12114;1;0;89129
1020345;16.04.2019;12738;0;1;89130
1021077;16.04.2019;12849;0;1;89131
1020923;16.04.2019;14868;0;1;89132
1020755;16.04.2019;16504;2;1;89133
1020773;16.04.2019;17812;0;1;89134
1020606;22.04.2019;12165;0;0;89135
1020618;22.04.2019;12849;0;1;89136
1020825;22.04.2019;14868;0;0;89137
1020252;22.04.2019;16504;0;1;89138
1020792;22.04.2019;18259;0;1;89139
1020462;22.04.2019;18451;1;1;89140
1020457;16.04.2019;13350;1;1;89141
1020220;17.04.2019;11688;0;1;89142
1020697;17.04.2019;12738;1;1;89143
1020822;16.04.2019;568;0;1;89144
1020559;16.04.2019;1972;1;1;89145
1021121;16.04.2019;11925;0;1;89146
1020857;16.04.2019;12735;0;1;89147
1020427;16.04.2019;16534;0;1;89148
1021036;16.04.2019;18202;0;1;89149
1020551;21.04.2019;1972;0;1;89150
1020592;21.04.2019;13422;0;1;89151
1020365;21.04.2019;16534;0;1;89152
1020972;16.04.2019;11955;0;0;89153
1020210;17.04.2019;778;3;1;89154
1020531;17.04.2019;13116;0;0;89155
1020525;18.04.2019;778;1;1;89156
1020792;18.04.2019;11955;0;0;89157
1020915;18.04.2019;13116;1;1;89158
1020733;16.04.2019;4939;0;1;89159
1020936;16.04.2019;12114;0;1;89160
1021176;16.04.2019;12738;0;1;89161
1020771;16.04.2019;18364;0;1;89162
1020646;16.04.2019;11688;0;1;89163
1020947;16.04.2019;12849;0;1;89164
1020798;16.04.2019;16336;1;1;89165
1020274;16.04.2019;18325;0;1;89166
1020841;16.04.2019;4939;1;1;89167
1020690;16.04.2019;12738;0;1;89168
1020821;16.04.2019;16504;1;1;89169
1020286;17.04.2019;4426;0;1;89170
1020495;17.04.2019;4939;1;0;89171
1020985;17.04.2019;12114;0;1;89172
1020546;17.04.2019;12738;0;0;89173
1020359;17.04.2019;13377;0;1;89174
1020229;17.04.2019;16504;1;0;89175
1020505;17.04.2019;18451;0;1;89176
1020696;18.04.2019;4939;0;1;89177
1020906;18.04.2019;12738;0;0;89178
1021200;18.04.2019;16537;0;1;89179
1021042;19.04.2019;8807;0;1;89180
1020746;19.04.2019;12738;0;0;89181
1020902;20.04.2019;13131;0;1;89182
1020368;21.04.2019;12738;0;1;89183
1020960;17.04.2019;12738;6;0;89184
1020942;18.04.2019;12738;3;1;89185
1020575;16.04.2019;4486;2;0;89186
1021166;16.04.2019;4939;2;1;89187
1020437;16.04.2019;11961;5;0;89188
1020888;16.04.2019;12738;9;1;89189
1020636;16.04.2019;16504;4;1;89190
1020644;16.04.2019;18325;4;1;89191
1020581;17.04.2019;4426;17;1;89192
1020357;17.04.2019;4513;25;1;89193
1020791;17.04.2019;4519;38;0;89194
1021196;17.04.2019;4939;144;0;89195
1021161;17.04.2019;8519;16;1;89196
1020692;17.04.2019;8759;10;0;89197
1020943;17.04.2019;8807;82;0;89198
1020358;17.04.2019;9245;9;1;89199
1020812;17.04.2019;10878;0;1;89200
1020940;17.04.2019;11094;101;1;89201
1021154;17.04.2019;11667;24;1;89202
1021236;17.04.2019;11688;21;1;89203
1020379;17.04.2019;11961;27;0;89204
1021203;17.04.2019;12039;20;1;89205
1020629;17.04.2019;12045;22;1;89206
1020381;17.04.2019;12114;6;0;89207
1020533;17.04.2019;12117;1;0;89208
1020267;17.04.2019;12156;32;0;89209
1021029;17.04.2019;12165;20;0;89210
1021241;17.04.2019;12177;16;1;89211
1021186;17.04.2019;12195;19;0;89212
1020954;17.04.2019;12738;35;0;89213
1021051;17.04.2019;12993;12;1;89214
1020266;17.04.2019;13119;1;1;89215
1020807;17.04.2019;13131;4;1;89216
1020850;17.04.2019;13137;15;0;89217
1020357;17.04.2019;13239;9;1;89218
1021008;17.04.2019;13377;7;1;89219
1021071;17.04.2019;13428;24;1;89220
1021203;17.04.2019;13470;34;1;89221
1021198;17.04.2019;13646;10;1;89222
1020730;17.04.2019;14868;75;0;89223
1020900;17.04.2019;15042;0;1;89224
1020677;17.04.2019;15537;8;1;89225
1020413;17.04.2019;15627;3;0;89226
1020490;17.04.2019;15726;7;1;89227
1021210;17.04.2019;16336;6;0;89228
1020906;17.04.2019;16447;55;1;89229
1020681;17.04.2019;16459;18;0;89230
1020640;17.04.2019;16504;193;0;89231
1020316;17.04.2019;16537;14;0;89232
1020688;17.04.2019;16578;14;1;89233
1020407;17.04.2019;16834;13;1;89234
1020491;17.04.2019;17761;4;1;89235
1021090;17.04.2019;17821;2;0;89236
1020502;17.04.2019;18202;356;1;89237
1020422;17.04.2019;18241;20;1;89238
1020924;17.04.2019;18283;4;0;89239
1021062;17.04.2019;18325;3;1;89240
1020901;17.04.2019;18349;34;0;89241
1020765;17.04.2019;18412;1;1;89242
1021238;17.04.2019;18445;24;1;89243
1020781;17.04.2019;18451;17;0;89244
1021172;18.04.2019;4297;19;0;89245
1021038;18.04.2019;4396;174;1;89246
1020981;18.04.2019;4405;44;0;89247
1020629;18.04.2019;4429;160;1;89248
1020784;18.04.2019;4939;100;0;89249
1021177;18.04.2019;5890;153;0;89250
1020821;18.04.2019;8519;94;0;89251
1020571;18.04.2019;8562;73;1;89252
1020473;18.04.2019;10878;1;0;89253
1020269;18.04.2019;12117;237;1;89254
1020804;18.04.2019;12141;131;1;89255
1020696;18.04.2019;12525;34;1;89256
1020654;18.04.2019;12849;4;0;89257
1020843;18.04.2019;12933;39;1;89258
1021059;18.04.2019;13047;13;1;89259
1020854;18.04.2019;16504;49;0;89260
1020888;18.04.2019;16738;16;1;89261
1020464;18.04.2019;16744;30;1;89262
1020687;18.04.2019;17761;34;1;89263
1021230;18.04.2019;18076;32;0;89264
1020383;18.04.2019;18127;57;1;89265
1020602;18.04.2019;18166;196;1;89266
1021160;18.04.2019;18241;73;1;89267
1020325;19.04.2019;13377;1;1;89268
1020848;19.04.2019;18451;0;1;89269
1021075;16.04.2019;853;2;1;89270
1020810;16.04.2019;1972;8;1;89271
1020891;16.04.2019;10806;2;1;89272
1020697;16.04.2019;12735;20;0;89273
1020610;16.04.2019;12990;6;1;89274
1021082;16.04.2019;13599;6;1;89275
1020891;16.04.2019;12738;1;1;89276
1021298;16.04.2019;11094;0;1;89277
1021078;16.04.2019;11688;0;0;89278
1021194;16.04.2019;12114;0;1;89279
1020702;16.04.2019;12738;0;0;89280
1020654;16.04.2019;12849;0;1;89281
1020571;16.04.2019;15528;0;1;89282
1020491;16.04.2019;16290;0;1;89283
1020699;16.04.2019;18259;0;1;89284
1020421;16.04.2019;5314;0;1;89285
1021226;16.04.2019;5380;0;1;89286
1020815;16.04.2019;9068;0;1;89287
1021066;16.04.2019;9365;0;1;89288
1020775;16.04.2019;11094;0;0;89289
1020795;16.04.2019;12114;0;0;89290
1020926;16.04.2019;16504;0;1;89291
1020904;16.04.2019;17533;0;1;89292
1020508;16.04.2019;18127;0;1;89293
1021131;16.04.2019;18202;0;1;89294
1020630;16.04.2019;18325;0;1;89295
1021298;16.04.2019;18451;0;1;89296
1020930;16.04.2019;4363;0;1;89297
1020905;16.04.2019;4939;0;0;89298
1021053;16.04.2019;5881;1;0;89299
1020637;16.04.2019;5890;0;1;89300
1021217;16.04.2019;8562;0;0;89301
1021278;16.04.2019;11094;0;1;89302
1021004;16.04.2019;11667;0;1;89303
1020852;16.04.2019;12114;0;1;89304
1020755;16.04.2019;12738;1;1;89305
1021106;16.04.2019;12849;0;1;89306
1021324;16.04.2019;13377;0;1;89307
1020731;16.04.2019;16336;1;1;89308
1021162;16.04.2019;16537;0;0;89309
1020546;16.04.2019;17812;0;0;89310
1020779;17.04.2019;5890;0;1;89311
1020465;17.04.2019;12738;0;1;89312
1021118;16.04.2019;12735;1;1;89313
1021206;16.04.2019;8357;9;0;89314
1020592;16.04.2019;13119;5;0;89315
1021369;16.04.2019;16336;6;1;89316
1020478;16.04.2019;16537;4;1;89317
1020920;16.04.2019;16834;11;0;89318
1021272;16.04.2019;18202;9;0;89319
1020571;16.04.2019;18283;1;1;89320
1020672;16.04.2019;18286;40;1;89321
1020746;16.04.2019;18325;2;0;89322
1020689;16.04.2019;18328;7;0;89323
1020597;16.04.2019;18331;8;0;89324
1020793;16.04.2019;18337;1;0;89325
1020761;16.04.2019;18370;1;1;89326
1020651;16.04.2019;18388;5;0;89327
1020928;16.04.2019;18418;4;1;89328
1020938;16.04.2019;18424;1;1;89329
1020997;16.04.2019;18445;1;0;89330
1020991;16.04.2019;18448;0;0;89331
1021155;16.04.2019;18451;1;1;89332
1021329;17.04.2019;853;12;0;89333
1020675;17.04.2019;4939;28;0;89334
1020986;17.04.2019;6288;8;0;89335
1020857;17.04.2019;6318;9;0;89336
1020991;17.04.2019;11094;21;1;89337
1020856;17.04.2019;11694;23;0;89338
1021122;17.04.2019;12039;5;0;89339
1020714;17.04.2019;12114;17;1;89340
1020500;17.04.2019;12117;14;1;89341
1020983;17.04.2019;12141;2;1;89342
1021108;17.04.2019;12165;9;0;89343
1020692;17.04.2019;12195;11;0;89344
1021305;17.04.2019;13437;4;0;89345
1021074;17.04.2019;13842;11;1;89346
1020630;17.04.2019;13929;1;0;89347
1020888;17.04.2019;15078;1;1;89348
1021077;17.04.2019;15378;13;0;89349
1021026;17.04.2019;15816;29;1;89350
1020547;17.04.2019;16011;20;0;89351
1021109;17.04.2019;16146;8;0;89352
1020875;17.04.2019;16188;17;0;89353
1020501;17.04.2019;16236;20;1;89354
1021363;17.04.2019;16435;32;1;89355
1020985;17.04.2019;16447;16;1;89356
1020396;17.04.2019;16480;20;1;89357
1021165;17.04.2019;16510;54;1;89358
1021283;17.04.2019;16537;49;1;89359
1020482;17.04.2019;16744;5;1;89360
1020677;17.04.2019;17815;11;1;89361
1021262;17.04.2019;18124;38;1;89362
1020670;17.04.2019;18163;13;1;89363
1021159;17.04.2019;18223;5;1;89364
1020678;17.04.2019;18259;3;1;89365
1020937;17.04.2019;18286;36;0;89366
1021202;17.04.2019;18298;29;1;89367
1021253;18.04.2019;16435;3;1;89368
1021061;16.04.2019;12810;0;1;89369
1020441;16.04.2019;16336;2;1;89370
1020840;16.04.2019;16519;1;1;89371
1021022;16.04.2019;18202;0;1;89372
1020980;17.04.2019;16336;1;1;89373
1020863;17.04.2019;16447;2;1;89374
1020695;17.04.2019;16519;0;1;89375
1020915;17.04.2019;18319;5;1;89376
1020797;17.04.2019;18493;0;1;89377
1020690;18.04.2019;11688;0;1;89378
1021064;18.04.2019;12810;14;1;89379
1020490;18.04.2019;16537;0;1;89380
1020762;18.04.2019;18127;1;1;89381
1020483;18.04.2019;18319;1;1;89382
1020963;18.04.2019;18451;2;1;89383
1020746;16.04.2019;15726;3;1;89384
1021385;16.04.2019;16336;0;1;89385
1020533;16.04.2019;18127;1;1;89386
1021009;17.04.2019;568;0;1;89387
1021319;17.04.2019;16834;0;1;89388
1020735;17.04.2019;18124;0;1;89389
1021317;18.04.2019;526;0;0;89390
1021134;18.04.2019;5884;14;1;89391
1020759;18.04.2019;11874;3;1;89392
1021122;18.04.2019;13128;2;0;89393
1021141;18.04.2019;16729;0;0;89394
1020847;18.04.2019;18202;3;1;89395
1020769;18.04.2019;18475;1;1;89396
1021235;19.04.2019;18202;0;1;89397
1021164;16.04.2019;5710;0;1;89398
1021457;16.04.2019;6103;0;1;89399
1020913;16.04.2019;6243;0;0;89400
1021372;16.04.2019;7691;0;1;89401
1021002;16.04.2019;9392;0;0;89402
1020793;16.04.2019;12114;0;1;89403
1021279;16.04.2019;12573;0;1;89404
1020874;16.04.2019;13428;0;1;89405
1020632;16.04.2019;15585;1;1;89406
1020988;16.04.2019;16578;0;1;89407
1020999;16.04.2019;17542;1;0;89408
1021371;16.04.2019;18049;0;0;89409
1021109;16.04.2019;18451;0;1;89410
1020787;16.04.2019;11694;7;1;89411
1020934;16.04.2019;568;1;1;89412
1020626;16.04.2019;1972;2;1;89413
1020702;16.04.2019;2074;0;1;89414
1020774;16.04.2019;11694;1;0;89415
1021011;16.04.2019;11880;0;1;89416
1020545;16.04.2019;12735;1;0;89417
1020613;16.04.2019;13218;2;0;89418
1021345;16.04.2019;13866;1;1;89419
1021027;16.04.2019;13890;3;1;89420
1020585;16.04.2019;16501;1;1;89421
1021021;16.04.2019;16534;0;1;89422
1021094;16.04.2019;18403;2;1;89423
1020636;16.04.2019;18406;0;1;89424
1021240;16.04.2019;18415;0;1;89425
1021093;16.04.2019;18436;0;1;89426
1021456;16.04.2019;18460;1;0;89427
1021065;17.04.2019;12456;0;1;89428
1021410;17.04.2019;12525;0;1;89429
1020756;17.04.2019;12573;0;1;89430
1020740;17.04.2019;12735;0;0;89431
1020637;17.04.2019;16462;0;1;89432
1021008;17.04.2019;16834;0;1;89433
1021188;18.04.2019;12738;0;0;89434
1021091;18.04.2019;13377;0;1;89435
1021135;18.04.2019;18451;0;1;89436
1020787;19.04.2019;12114;0;1;89437
1020734;19.04.2019;12456;1;1;89438
1021045;19.04.2019;12573;0;1;89439
1020769;19.04.2019;12738;0;0;89440
1021018;19.04.2019;16834;2;1;89441
1020834;19.04.2019;18202;0;1;89442
1020756;19.04.2019;18451;1;0;89443
1021019;23.04.2019;1972;0;1;89444
1021402;23.04.2019;2965;0;1;89445
1020561;23.04.2019;11799;0;0;89446
1021039;23.04.2019;11901;0;1;89447
1021316;23.04.2019;11955;0;1;89448
1020849;23.04.2019;12846;0;0;89449
1021246;23.04.2019;14796;0;1;89450
1021464;23.04.2019;18460;0;1;89451
1021298;23.04.2019;18514;0;1;89452
1020598;23.04.2019;18517;0;1;89453
1020874;23.04.2019;18538;0;1;89454
1021066;16.04.2019;13131;1;1;89455
1021001;17.04.2019;13131;2;1;89456
1020739;16.04.2019;11961;0;1;89457
1021428;17.04.2019;4939;0;1;89458
1020662;17.04.2019;5017;0;0;89459
1020803;17.04.2019;8519;0;1;89460
1021128;17.04.2019;10734;0;1;89461
1021412;17.04.2019;11961;0;1;89462
1020647;17.04.2019;12021;0;0;89463
1021456;17.04.2019;16504;0;0;89464
1020811;17.04.2019;18451;0;1;89465
1021505;18.04.2019;12165;0;1;89466
1021155;18.04.2019;13131;0;1;89467
1021516;18.04.2019;16587;1;1;89468
1020625;18.04.2019;18127;1;1;89469
1021435;19.04.2019;12165;0;1;89470
1021116;19.04.2019;12738;0;1;89471
1021468;19.04.2019;18532;0;1;89472
1020686;19.04.2019;18535;0;1;89473
1020764;16.04.2019;11094;0;1;89474
1021011;16.04.2019;12738;3;1;89475
1021266;16.04.2019;9290;0;1;89476
1020700;16.04.2019;10806;0;1;89477
1021076;16.04.2019;12375;0;0;89478
1021128;16.04.2019;12735;2;1;89479
1020823;16.04.2019;13044;1;1;89480
1021406;16.04.2019;13116;0;1;89481
1021106;16.04.2019;13449;1;1;89482
1021402;16.04.2019;15882;2;1;89483
1020793;16.04.2019;16143;1;1;89484
1020741;16.04.2019;16456;0;0;89485
1020787;16.04.2019;16534;0;0;89486
1021286;16.04.2019;18286;5;0;89487
1021059;16.04.2019;18298;0;0;89488
1020822;16.04.2019;18406;0;1;89489
1021138;16.04.2019;568;1;1;89490
1020938;16.04.2019;673;1;1;89491
1021171;16.04.2019;2131;0;1;89492
1021056;16.04.2019;8270;1;1;89493
1021215;16.04.2019;9203;1;0;89494
1021540;16.04.2019;10806;1;0;89495
1021572;16.04.2019;10815;1;1;89496
1021456;16.04.2019;11694;1;1;89497
1021130;16.04.2019;11880;1;1;89498
1020725;16.04.2019;12426;0;1;89499
1020621;16.04.2019;12735;0;1;89500
1020893;16.04.2019;13116;1;0;89501
1020764;16.04.2019;13350;1;1;89502
1020724;16.04.2019;13356;1;1;89503
1020819;16.04.2019;13422;2;1;89504
1021592;16.04.2019;13599;1;0;89505
1020838;16.04.2019;16534;1;1;89506
1020976;16.04.2019;18301;0;1;89507
1021386;16.04.2019;18373;2;1;89508
1020712;16.04.2019;12114;0;1;89509
1020681;16.04.2019;12738;0;1;89510
1020884;17.04.2019;12738;0;1;89511
1020775;17.04.2019;13119;0;1;89512
1021097;18.04.2019;4426;0;0;89513
1021156;18.04.2019;8537;1;1;89514
1021518;18.04.2019;11688;0;1;89515
1020884;18.04.2019;12738;2;0;89516
1020856;18.04.2019;13119;1;0;89517
1021420;18.04.2019;16504;1;0;89518
1020701;18.04.2019;18325;0;1;89519
1021123;18.04.2019;18451;2;0;89520
1020652;19.04.2019;4486;0;1;89521
1021251;19.04.2019;12114;0;0;89522
1020895;19.04.2019;12195;1;0;89523
1020736;19.04.2019;12738;3;1;89524
1021358;19.04.2019;13119;1;1;89525
1020628;19.04.2019;13377;1;1;89526
1020947;19.04.2019;16336;0;1;89527
1021462;19.04.2019;18325;1;1;89528
1020957;19.04.2019;18520;0;1;89529
1021385;20.04.2019;11688;0;1;89530
1021572;20.04.2019;12195;0;0;89531
1021113;20.04.2019;12738;1;0;89532
1020643;20.04.2019;12993;1;1;89533
1020820;20.04.2019;13119;1;1;89534
1020794;20.04.2019;13377;3;1;89535
1020782;20.04.2019;18451;0;1;89536
1021214;20.04.2019;18532;0;1;89537
1021640;16.04.2019;12738;0;1;89538
1021402;16.04.2019;5377;0;0;89539
1021000;16.04.2019;12195;1;1;89540
1021537;16.04.2019;12849;1;1;89541
1020782;16.04.2019;18331;4;1;89542
1021714;17.04.2019;5314;0;1;89543
1021262;17.04.2019;5344;0;1;89544
1021009;17.04.2019;5389;0;1;89545
1020785;17.04.2019;8807;1;1;89546
1021698;17.04.2019;9068;1;1;89547
1021622;17.04.2019;9365;0;1;89548
1020823;17.04.2019;10734;3;0;89549
1021008;17.04.2019;11688;1;1;89550
1021145;17.04.2019;12114;4;0;89551
1020942;17.04.2019;12363;0;1;89552
1021267;17.04.2019;12405;3;1;89553
1021439;17.04.2019;13377;0;1;89554
1020814;17.04.2019;15966;2;0;89555
1021108;17.04.2019;16188;1;1;89556
1021358;17.04.2019;16578;1;0;89557
1020944;17.04.2019;16587;1;1;89558
1020734;17.04.2019;16834;2;1;89559
1021086;17.04.2019;17476;0;1;89560
1021525;17.04.2019;17497;0;0;89561
1021258;17.04.2019;17506;1;1;89562
1021327;17.04.2019;17533;0;0;89563
1020914;17.04.2019;17548;0;1;89564
1021326;17.04.2019;17812;0;1;89565
1021359;17.04.2019;18127;2;1;89566
1021172;17.04.2019;18202;19;0;89567
1021561;17.04.2019;18448;1;1;89568
1020929;16.04.2019;8486;0;1;89569
1021267;16.04.2019;10695;0;1;89570
1021329;16.04.2019;11667;0;1;89571
1021168;16.04.2019;15972;0;1;89572
1021714;16.04.2019;17794;0;1;89573
1021391;16.04.2019;18337;0;1;89574
1021355;17.04.2019;13185;0;1;89575
1020997;17.04.2019;15972;0;1;89576
1021457;16.04.2019;6393;0;1;89577
1021027;16.04.2019;7156;0;0;89578
1021624;16.04.2019;8537;0;0;89579
1020882;16.04.2019;8799;0;1;89580
1021289;16.04.2019;9110;0;1;89581
1021268;16.04.2019;11799;0;1;89582
1020965;16.04.2019;13119;2;1;89583
1020970;16.04.2019;13128;2;0;89584
1021423;16.04.2019;13350;0;1;89585
1020816;16.04.2019;14787;0;1;89586
1021635;16.04.2019;15363;1;1;89587
1021706;16.04.2019;16017;1;1;89588
1021549;16.04.2019;16143;1;0;89589
1021125;16.04.2019;16456;1;0;89590
1021529;16.04.2019;18313;1;1;89591
1021331;16.04.2019;18325;1;0;89592
1021541;16.04.2019;18418;0;1;89593
1021535;16.04.2019;568;3;1;89594
1020909;16.04.2019;11694;2;1;89595
1021111;16.04.2019;12456;2;1;89596
1020934;16.04.2019;13236;2;1;89597
1021071;16.04.2019;13350;2;1;89598
1021665;16.04.2019;18298;1;1;89599
1021601;16.04.2019;18400;0;1;89600
1020793;16.04.2019;18403;2;0;89601
1020976;16.04.2019;9218;1;1;89602
1021271;16.04.2019;10875;0;1;89603
1021608;16.04.2019;11793;4;1;89604
1021725;16.04.2019;12114;5;0;89605
1020877;16.04.2019;12117;3;1;89606
1021292;16.04.2019;12735;2;1;89607
1021792;16.04.2019;16038;0;1;89608
1021077;16.04.2019;16504;7;1;89609
1021764;16.04.2019;18325;5;0;89610
1021572;16.04.2019;1852;0;1;89611
1021140;16.04.2019;9110;0;1;89612
1021335;16.04.2019;11799;0;1;89613
1021355;16.04.2019;14841;0;1;89614
1021161;16.04.2019;18037;0;1;89615
1021758;16.04.2019;18157;0;1;89616
1021543;16.04.2019;18208;0;1;89617
1021848;16.04.2019;18298;0;1;89618
1020951;16.04.2019;18445;2;0;89619
1021055;17.04.2019;12573;1;1;89620
1021343;17.04.2019;12738;0;1;89621
1021624;18.04.2019;12738;0;1;89622
1021790;18.04.2019;18445;2;1;89623
1021090;19.04.2019;12738;0;1;89624
1021264;19.04.2019;18523;0;1;89625
1021259;19.04.2019;18526;1;1;89626
1021018;20.04.2019;12738;0;1;89627
1021211;20.04.2019;18532;1;1;89628
1021508;20.04.2019;18535;0;0;89629
1020971;21.04.2019;12738;1;1;89630
1020974;22.04.2019;12168;0;0;89631
1021810;22.04.2019;12738;0;1;89632
1021242;22.04.2019;18529;2;1;89633
1021058;23.04.2019;12738;0;1;89634
1021495;23.04.2019;16504;0;1;89635
1021047;23.04.2019;16537;0;0;89636
1021892;23.04.2019;18445;1;1;89637
1021071;16.04.2019;4939;0;1;89638
1020992;16.04.2019;12738;0;0;89639
1021408;16.04.2019;15680;1;1;89640
1021782;16.04.2019;18325;0;1;89641
1021445;16.04.2019;12195;0;1;89642
1021264;16.04.2019;4429;2;1;89643
1021497;16.04.2019;8234;0;1;89644
1022022;16.04.2019;11688;0;1;89645
1021682;16.04.2019;12738;3;0;89646
1021328;16.04.2019;15680;0;1;89647
1021137;16.04.2019;18127;0;1;89648
1021348;16.04.2019;18445;0;1;89649
1021584;16.04.2019;12738;0;1;89650
1022104;17.04.2019;5284;0;1;89651
1021631;17.04.2019;5884;0;1;89652
1021630;17.04.2019;4426;0;1;89653
1021454;17.04.2019;4540;0;1;89654
1022127;17.04.2019;10983;1;1;89655
1021538;17.04.2019;12165;1;1;89656
1021809;17.04.2019;12738;1;1;89657
1021882;17.04.2019;14937;1;0;89658
1021462;17.04.2019;14943;1;1;89659
1022179;17.04.2019;15459;0;1;89660
1021792;20.04.2019;15894;3;1;89661
1021562;17.04.2019;18370;0;1;89662
1021984;17.04.2019;18385;0;1;89663
1022220;17.04.2019;18430;0;1;89664
1021672;17.04.2019;18442;0;1;89665
1022164;21.04.2019;17821;0;1;89666
1021662;21.04.2019;18430;0;1;89667
1022122;18.04.2019;3520;0;0;89668
1021765;18.04.2019;3523;13;1;89669
1022131;18.04.2019;8498;0;1;89670
1021385;18.04.2019;8819;2;0;89671
1021558;18.04.2019;11877;0;1;89672
1021832;18.04.2019;13128;3;1;89673
1021873;18.04.2019;18415;4;1;89674
1021851;19.04.2019;3523;21;1;89675
1021854;19.04.2019;13116;1;1;89676
1021542;19.04.2019;13449;1;1;89677
1021758;19.04.2019;18298;2;0;89678
1022025;20.04.2019;3523;12;0;89679
1021876;20.04.2019;18511;5;1;89680
1021391;21.04.2019;3523;1;1;89681
1021584;21.04.2019;13416;2;1;89682
1021668;21.04.2019;16834;0;1;89683
1021658;21.04.2019;18505;0;1;89684
1022195;17.04.2019;5884;0;1;89685
1021978;17.04.2019;568;0;1;89686
1021837;20.04.2019;568;0;1;89687
1021554;17.04.2019;8975;1;1;89688
1021956;17.04.2019;13158;0;1;89689
1022386;19.04.2019;16537;1;1;89690
1021649;23.04.2019;568;1;1;89691
1022417;17.04.2019;8030;0;1;89692
1022170;17.04.2019;18460;0;1;89693
1022410;18.04.2019;8804;0;0;89694
1022155;18.04.2019;16501;1;0;89695
1022515;19.04.2019;18508;0;1;89696
1022189;20.04.2019;52;0;1;89697
1022421;22.04.2019;18391;0;1;89698
1022529;17.04.2019;16233;0;0;89699
1022455;17.04.2019;12738;4;1;89700
1022071;17.04.2019;2494;0;1;89701
1022440;17.04.2019;13350;0;1;89702
1022543;17.04.2019;18298;0;1;89703
1022492;17.04.2019;4939;8;1;89704
1022270;17.04.2019;5884;22;0;89705
1021866;17.04.2019;16504;0;1;89706
1021663;18.04.2019;4939;0;1;89707
1021704;18.04.2019;5884;2;1;89708
1021867;23.04.2019;4939;0;1;89709
1021852;23.04.2019;5884;0;1;89710
1022458;17.04.2019;5749;1;1;89711
1021729;17.04.2019;11688;1;1;89712
1021892;17.04.2019;18202;0;1;89713
1022201;17.04.2019;18451;0;1;89714
1021844;17.04.2019;12156;9;1;89715
